id	createdTime	deliveryAddress	phoneNumber	status	customerId	employeeId
62	2022-01-12 09:21:50.000	789 Pine St, Flagstaff, AZ 86001	928-555-0013	SUCCESS	13	4
63	2023-04-12 01:12:58.000	789 Pine St, Flagstaff, AZ 86001	928-555-0013	CANCELED	13	3
64	2022-07-06 08:47:12.000	789 Pine St, Flagstaff, AZ 86001	928-555-0013	SUCCESS	13	5
65	2023-01-31 10:34:11.000	789 Pine St, Flagstaff, AZ 86001	928-555-0013	CANCELED	13	5
66	2023-11-18 23:13:29.000	789 Pine St, Flagstaff, AZ 86001	928-555-0013	SUCCESS	13	3
67	2022-03-20 11:46:00.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	SUCCESS	14	9
68	2023-07-08 22:17:05.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	SUCCESS	14	1
69	2022-01-26 02:27:15.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	DELIVERING	14	9
70	2022-08-11 02:36:54.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	DELIVERING	14	1
71	2022-05-10 22:11:39.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	INITIALIZING	14	5
72	2022-11-03 06:23:07.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	SUCCESS	14	6
73	2022-09-27 07:08:26.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	SUCCESS	14	9
74	2022-07-20 12:30:50.000	In-store, 123 Goldenwest St, CA 92683	702-555-0014	SUCCESS	14	5
75	2023-11-09 10:32:25.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	CANCELED	15	10
76	2023-01-01 02:20:30.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	SUCCESS	15	2
77	2023-10-31 15:01:46.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	DELIVERING	15	6
78	2022-12-09 16:20:51.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	CANCELED	15	1
79	2022-10-15 06:41:24.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	SUCCESS	15	1
80	2022-09-02 00:10:48.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	SUCCESS	15	8
81	2023-11-22 13:31:00.000	654 Maple St, Santa Ana, CA 92701	714-555-0015	DELIVERING	15	6
82	2022-12-30 04:46:14.000	987 Birch St, Salem, OR 97301	503-555-0016	DELIVERING	16	8
83	2023-02-12 01:55:10.000	987 Birch St, Salem, OR 97301	503-555-0016	SUCCESS	16	3
84	2023-02-19 08:43:28.000	987 Birch St, Salem, OR 97301	503-555-0016	SUCCESS	16	2
85	2022-11-25 04:17:33.000	135 Cedar St, Mesa, AZ 85201	480-555-0017	SUCCESS	17	3
86	2023-03-26 10:53:31.000	246 Cherry St, Sparks, NV 89431	775-555-0018	INITIALIZING	18	4
87	2022-04-28 13:04:29.000	246 Cherry St, Sparks, NV 89431	775-555-0018	SUCCESS	18	6
88	2023-04-27 02:21:23.000	246 Cherry St, Sparks, NV 89431	775-555-0018	CANCELED	18	7
89	2022-05-14 03:08:27.000	246 Cherry St, Sparks, NV 89431	775-555-0018	SUCCESS	18	7
90	2023-09-09 02:06:48.000	246 Cherry St, Sparks, NV 89431	775-555-0018	DELIVERING	18	9
91	2022-10-16 06:56:37.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	INITIALIZING	19	7
92	2023-10-25 21:48:20.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	6
93	2023-04-16 16:31:07.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	9
94	2023-05-07 18:01:32.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	3
95	2023-07-30 18:09:54.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	3
96	2023-02-28 09:29:33.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	6
97	2023-12-30 15:32:40.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	8
98	2022-03-25 03:15:44.000	864 Walnut St, Long Beach, CA 90802	562-555-0019	SUCCESS	19	10
99	2022-01-07 02:22:34.000	579 Hickory St, Bend, OR 97701	541-555-0020	SUCCESS	20	10
100	2022-02-18 16:12:17.000	579 Hickory St, Bend, OR 97701	541-555-0020	SUCCESS	20	4
101	2022-04-28 08:51:15.000	579 Hickory St, Bend, OR 97701	541-555-0020	SUCCESS	20	9
102	2022-07-02 06:21:22.000	579 Hickory St, Bend, OR 97701	541-555-0020	SUCCESS	20	1
103	2023-08-29 14:04:24.000	579 Hickory St, Bend, OR 97701	541-555-0020	SUCCESS	20	9
